id;card_id;price_from;monthly_avg;weekly_avg;daily_avg;available_items;date_id
4590;110;0.01;0.2;0.19;0.06;1682.0;18
4591;111;0.01;0.06;0.06;0.06;4995.0;18
4592;112;0.02;0.14;0.07;0.06;2628.0;18
4593;113;0.01;0.05;0.04;0.02;4462.0;18
4594;114;0.02;0.13;0.15;0.31;2396.0;18
4595;115;0.01;0.09;0.11;0.02;2166.0;18
4596;116;0.02;0.12;0.13;0.15;2784.0;18
4597;117;1.25;1.75;1.63;1.2;869.0;18
4598;118;0.01;0.13;0.13;0.15;2468.0;18
4599;119;0.01;0.12;0.08;0.05;3056.0;18
4600;120;0.01;0.11;0.15;0.15;4972.0;18
4601;121;0.01;0.12;0.13;0.19;3293.0;18
4602;122;0.02;0.13;0.14;0.09;2744.0;18
4603;123;0.01;0.05;0.05;0.25;4598.0;18
4604;124;0.01;0.14;0.21;0.13;3148.0;18
4605;125;0.01;0.03;0.03;0.03;4905.0;18
4606;126;0.01;0.03;0.04;0.05;4750.0;18
4607;127;0.01;0.06;0.06;0.07;4968.0;18
4608;128;0.02;0.07;0.04;0.06;2899.0;18
4609;129;0.02;0.25;0.21;0.02;1044.0;18
4610;130;0.05;0.29;0.37;0.31;967.0;18
4611;131;0.01;0.07;0.07;0.18;4948.0;18
4612;132;0.1;0.27;0.23;0.2;1699.0;18
4613;133;0.01;0.05;0.05;0.05;4861.0;18
4614;134;0.01;0.09;0.04;0.06;2896.0;18
4615;135;0.02;0.13;0.18;0.49;1949.0;18
4616;136;0.01;0.06;0.05;0.02;4628.0;18
4617;137;0.01;0.05;0.05;0.05;4865.0;18
4618;138;0.01;0.05;0.03;0.02;5008.0;18
4619;139;0.02;0.12;0.14;0.06;2694.0;18
4620;140;0.01;0.04;0.08;0.19;4915.0;18
4621;141;0.01;0.06;0.06;0.06;2750.0;18
4622;142;0.02;0.06;0.05;0.02;2826.0;18
4623;143;0.02;0.11;0.16;0.06;3210.0;18
4624;144;0.02;0.07;0.1;0.05;2754.0;18
4625;145;0.01;0.06;0.08;0.1;4814.0;18
4626;146;0.02;0.07;0.09;0.02;2682.0;18
4627;147;0.02;0.1;0.12;0.15;2761.0;18
4628;148;0.01;0.02;0.02;0.06;2929.0;18
4629;149;0.01;0.04;0.03;0.05;5471.0;18
4630;150;0.01;0.07;0.07;0.06;2932.0;18
4631;151;0.01;0.05;0.05;0.02;2886.0;18
4632;152;0.01;0.07;0.07;0.1;2817.0;18
4633;153;0.01;0.06;0.08;0.1;4907.0;18
4634;154;0.01;0.07;0.09;0.19;5752.0;18
4635;155;0.01;0.09;0.15;0.05;5037.0;18
4636;156;0.01;0.04;0.03;0.02;4983.0;18
4637;157;0.02;0.1;0.15;0.19;2714.0;18
4638;158;0.01;0.05;0.08;0.1;4860.0;18
4639;159;0.02;0.06;0.06;0.06;2852.0;18
4640;160;0.01;0.04;0.03;0.05;4952.0;18
4641;161;0.01;0.05;0.06;0.05;4966.0;18
4642;162;0.01;0.06;0.06;0.04;2983.0;18
4643;163;0.02;0.07;0.11;0.06;2960.0;18
4644;164;0.01;0.06;0.1;0.15;4744.0;18
4645;165;0.01;0.06;0.05;0.02;4972.0;18
4646;166;0.01;0.05;0.04;0.05;4872.0;18
4647;167;0.01;0.11;0.14;0.19;2668.0;18
4648;168;0.02;0.11;0.06;0.06;2938.0;18
4649;169;0.01;0.08;0.07;0.19;4981.0;18
4650;170;0.01;0.06;0.03;0.09;5051.0;18
4651;171;0.01;0.04;0.11;0.15;4817.0;18
4652;172;0.01;0.04;0.02;0.02;4903.0;18
4653;173;0.01;0.03;0.09;0.02;4949.0;18
4654;174;0.01;0.04;0.06;0.1;4877.0;18
4655;175;0.01;0.08;0.05;0.1;4678.0;18
4656;176;0.01;0.09;0.1;0.1;2637.0;18
4657;177;0.01;0.07;0.11;0.02;5404.0;18
4658;178;0.01;0.05;0.06;0.1;5005.0;18
4659;179;0.01;0.05;0.04;0.02;4866.0;18
4660;180;0.01;0.06;0.06;0.06;2847.0;18
4661;181;0.01;0.04;0.06;0.05;4925.0;18
4662;182;0.01;0.04;0.06;0.05;4939.0;18
4663;183;0.02;0.04;0.07;0.15;2928.0;18
4664;184;0.01;0.02;0.05;0.02;4904.0;18
4665;185;0.01;0.03;0.02;0.02;2926.0;18
4666;186;0.01;0.04;0.08;0.05;5238.0;18
4667;187;0.01;0.07;0.09;0.19;2813.0;18
4668;188;0.01;0.03;0.04;0.02;5031.0;18
4669;189;0.01;0.04;0.05;0.06;2978.0;18
4670;190;0.01;0.02;0.02;0.02;4863.0;18
4671;191;0.01;0.03;0.02;0.01;5133.0;18
4672;192;0.02;0.05;0.04;0.04;2965.0;18
4673;193;0.01;0.05;0.06;0.02;4880.0;18
4674;194;0.02;0.08;0.06;0.06;2879.0;18
4675;195;0.01;0.03;0.07;0.02;4889.0;18
4676;1;0.15;0.96;0.88;0.92;1136.0;19
4677;2;0.02;0.22;0.19;0.18;2152.0;19
4678;3;0.1;0.38;0.32;0.35;1334.0;19
4679;4;1.25;2.28;2.48;1.95;319.0;19
4680;5;10.99;12.61;13.1;12.95;238.0;19
4681;6;0.02;0.39;0.34;0.41;1051.0;19
4682;7;0.15;0.88;0.8;1.36;349.0;19
4683;8;0.01;0.12;0.11;0.15;7091.0;19
4684;9;0.01;0.11;0.1;0.05;4359.0;19
4685;10;0.1;0.41;0.33;0.25;1136.0;19
4686;11;26.5;28.73;29.8;30.29;156.0;19
4687;12;5.99;8.08;7.79;8.56;218.0;19
4688;13;0.05;0.83;0.72;0.4;424.0;19
4689;14;0.19;0.55;0.57;0.6;772.0;19
4690;15;3.99;5.3;5.06;4.45;341.0;19
4691;16;0.35;1.06;0.79;2.99;2135.0;19
4692;17;1.5;2.31;2.17;2.0;352.0;19
4693;18;5.99;7.41;6.92;4.99;259.0;19
4694;19;0.1;0.49;0.5;0.5;971.0;19
4695;20;8.99;10.19;11.96;10.97;298.0;19
4696;21;0.6;1.52;1.56;1.2;255.0;19
4697;22;0.5;1.8;1.68;1.97;391.0;19
4698;23;0.19;0.77;1.01;0.97;557.0;19
4699;24;15.5;23.47;24.04;27.33;143.0;19
4700;25;17.0;19.73;20.3;19.07;150.0;19
4701;26;1.4;2.61;2.35;2.27;433.0;19
4702;27;1.99;3.06;3.06;3.61;225.0;19
4703;28;0.02;0.12;0.11;0.08;3805.0;19
4704;29;1.0;2.21;1.96;2.5;427.0;19
4705;30;1.8;2.53;2.57;2.52;373.0;19
4706;31;10.0;14.91;15.28;13.0;254.0;19
4707;32;8.0;12.35;12.75;12.45;247.0;19
4708;33;2.99;4.87;4.95;5.98;249.0;19
4709;34;1.65;3.4;3.54;4.99;388.0;19
4710;35;3.28;5.65;5.83;4.0;305.0;19
4711;36;3.48;4.46;4.03;4.71;396.0;19
4712;37;0.01;0.15;0.13;0.05;3710.0;19
4713;38;0.95;2.08;1.98;2.75;284.0;19
4714;39;0.15;0.72;0.77;0.99;526.0;19
4715;40;0.2;0.66;0.53;0.3;625.0;19
4716;41;0.1;0.32;0.41;1.15;1589.0;19
4717;42;4.9;5.69;5.05;5.4;351.0;19
4718;43;0.1;0.49;0.5;0.75;1374.0;19
4719;44;0.01;0.12;0.12;0.15;4036.0;19
4720;45;9.99;9.94;12.07;11.5;378.0;19
4721;46;0.1;0.42;0.47;0.5;1142.0;19
4722;47;0.1;0.5;0.59;0.45;1188.0;19
4723;48;0.02;0.31;0.32;0.5;1665.0;19
4724;49;0.08;0.34;0.35;0.35;1304.0;19
4725;50;0.2;0.94;0.92;0.94;322.0;19
4726;51;20.51;24.59;25.1;24.0;176.0;19
4727;52;0.02;0.19;0.17;0.21;3117.0;19
4728;53;5.3;8.81;9.18;9.9;146.0;19
4729;54;0.01;0.08;0.06;0.02;5151.0;19
4730;55;0.02;0.18;0.16;0.1;2956.0;19
4731;56;0.95;1.66;1.58;1.2;521.0;19
4732;57;0.02;0.15;0.19;0.26;2147.0;19
4733;58;0.02;0.16;0.18;0.3;1841.0;19
4734;59;5.0;7.44;7.9;7.92;240.0;19
4735;60;0.09;0.28;0.32;0.27;1827.0;19
4736;61;0.02;0.13;0.07;0.13;3405.0;19
4737;62;20.99;27.45;26.79;20.0;163.0;19
4738;63;1.5;2.64;2.78;2.5;209.0;19
4739;64;0.09;0.43;0.42;0.4;1401.0;19
4740;65;0.08;0.3;0.2;0.1;1557.0;19
4741;66;11.45;17.99;17.51;18.45;242.0;19
4742;67;0.49;0.96;0.93;0.97;898.0;19
4743;68;0.04;0.23;0.27;0.15;1808.0;19
4744;69;38.94;44.17;43.13;44.5;149.0;19
4745;70;20.0;21.64;21.55;20.0;197.0;19
4746;71;0.09;0.26;0.33;0.49;2097.0;19
4747;72;0.02;0.18;0.14;0.24;1805.0;19
4748;73;0.1;0.34;0.34;0.28;1333.0;19
4749;74;0.01;0.14;0.12;0.19;3622.0;19
4750;75;1.4;2.32;2.49;2.26;895.0;19
4751;76;0.05;0.19;0.21;0.3;1962.0;19
4752;77;0.09;0.3;0.31;0.32;1770.0;19
4753;78;0.05;0.32;0.23;0.17;1864.0;19
4754;79;0.01;0.13;0.12;0.1;2858.0;19
4755;80;0.01;0.12;0.12;0.05;2613.0;19
4756;81;0.02;0.15;0.12;0.1;1913.0;19
4757;82;0.01;0.08;0.08;0.25;4383.0;19
4758;83;0.02;0.1;0.07;0.25;3618.0;19
4759;84;0.02;0.14;0.15;0.05;2680.0;19
4760;85;4.44;6.21;6.57;5.5;322.0;19
4761;86;0.19;0.49;0.6;0.5;1061.0;19
4762;87;0.05;0.3;0.3;0.27;2014.0;19
4763;88;0.01;0.15;0.17;0.2;2369.0;19
4764;89;0.02;0.15;0.21;0.37;1932.0;19
4765;90;1.9;2.71;2.68;2.4;401.0;19
4766;91;0.02;0.17;0.2;0.09;3406.0;19
4767;92;15.88;20.07;21.67;26.5;224.0;19
4768;93;0.02;0.07;0.15;0.47;2699.0;19
4769;94;0.01;0.06;0.06;0.02;5030.0;19
4770;95;5.0;6.94;6.38;6.95;638.0;19
4771;96;0.01;0.14;0.15;0.19;2799.0;19
4772;97;0.01;0.1;0.09;0.15;4620.0;19
4773;98;0.02;0.13;0.14;0.1;2285.0;19
4774;99;0.08;0.42;0.35;0.44;899.0;19
4775;100;1.0;1.89;1.67;1.3;1050.0;19
4776;101;0.01;0.14;0.16;0.05;2427.0;19
4777;102;0.02;0.11;0.08;0.09;2642.0;19
4778;103;0.02;0.08;0.12;0.11;2510.0;19
4779;104;0.01;0.09;0.1;0.25;4766.0;19
4780;105;1.2;2.25;2.43;1.98;492.0;19
4781;106;0.02;0.12;0.17;0.08;2521.0;19
4782;107;0.01;0.14;0.13;0.02;3093.0;19
4783;108;0.01;0.11;0.07;0.1;2749.0;19
4784;109;0.05;0.14;0.15;0.15;2652.0;19
4785;110;0.01;0.2;0.19;0.06;1690.0;19
4786;111;0.01;0.06;0.06;0.06;4995.0;19
4787;112;0.02;0.14;0.08;0.2;2628.0;19
4788;113;0.01;0.05;0.04;0.02;4462.0;19
4789;114;0.02;0.13;0.15;0.31;2396.0;19
4790;115;0.01;0.09;0.11;0.02;2167.0;19
4791;116;0.02;0.12;0.13;0.15;2784.0;19
4792;117;1.25;1.75;1.63;1.2;869.0;19
4793;118;0.01;0.13;0.13;0.15;2468.0;19
4794;119;0.01;0.12;0.08;0.1;3056.0;19
4795;120;0.01;0.11;0.15;0.15;4972.0;19
4796;121;0.01;0.12;0.13;0.19;3293.0;19
4797;122;0.02;0.13;0.14;0.09;2744.0;19
4798;123;0.01;0.05;0.05;0.25;4598.0;19
4799;124;0.01;0.14;0.2;0.25;3154.0;19
4800;125;0.01;0.03;0.03;0.03;4905.0;19
4801;126;0.01;0.03;0.04;0.05;4750.0;19
4802;127;0.01;0.06;0.06;0.07;4968.0;19
4803;128;0.02;0.07;0.04;0.05;2899.0;19
4804;129;0.02;0.25;0.21;0.02;1044.0;19
4805;130;0.05;0.29;0.37;0.31;967.0;19
4806;131;0.01;0.07;0.07;0.18;4948.0;19
4807;132;0.1;0.27;0.22;0.35;1699.0;19
4808;133;0.01;0.05;0.05;0.05;4861.0;19
4809;134;0.01;0.09;0.04;0.06;2896.0;19
4810;135;0.02;0.13;0.18;0.49;1949.0;19
4811;136;0.01;0.06;0.05;0.02;4628.0;19
4812;137;0.01;0.05;0.05;0.05;4865.0;19
4813;138;0.01;0.05;0.03;0.02;5008.0;19
4814;139;0.02;0.12;0.14;0.06;2703.0;19
4815;140;0.01;0.04;0.08;0.19;4915.0;19
4816;141;0.01;0.06;0.06;0.06;2750.0;19
4817;142;0.02;0.06;0.05;0.02;2831.0;19
4818;143;0.02;0.11;0.16;0.06;3210.0;19
4819;144;0.02;0.07;0.1;0.05;2754.0;19
4820;145;0.01;0.06;0.08;0.1;4814.0;19
4821;146;0.02;0.07;0.09;0.02;2693.0;19
4822;147;0.02;0.1;0.12;0.15;2761.0;19
4823;148;0.01;0.02;0.02;0.06;2929.0;19
4824;149;0.01;0.04;0.03;0.05;5489.0;19
4825;150;0.01;0.08;0.11;0.5;2932.0;19
4826;151;0.01;0.05;0.05;0.02;2886.0;19
4827;152;0.01;0.07;0.07;0.1;2817.0;19
4828;153;0.01;0.06;0.08;0.1;4927.0;19
4829;154;0.01;0.07;0.1;0.15;5752.0;19
4830;155;0.01;0.09;0.15;0.05;5019.0;19
4831;156;0.01;0.04;0.03;0.02;4983.0;19
4832;157;0.02;0.1;0.15;0.19;2714.0;19
4833;158;0.01;0.05;0.08;0.1;4860.0;19
4834;159;0.02;0.06;0.06;0.06;2852.0;19
4835;160;0.01;0.04;0.03;0.05;4952.0;19
4836;161;0.01;0.05;0.06;0.05;4966.0;19
4837;162;0.01;0.06;0.06;0.04;2983.0;19
4838;163;0.02;0.07;0.11;0.06;2960.0;19
4839;164;0.01;0.06;0.1;0.15;4744.0;19
4840;165;0.01;0.06;0.05;0.02;5013.0;19
4841;166;0.01;0.05;0.04;0.05;4872.0;19
4842;167;0.01;0.11;0.14;0.19;2668.0;19
4843;168;0.02;0.11;0.06;0.06;2938.0;19
4844;169;0.01;0.08;0.08;0.1;4981.0;19
4845;170;0.01;0.06;0.03;0.09;5051.0;19
4846;171;0.01;0.04;0.11;0.15;4817.0;19
4847;172;0.01;0.04;0.02;0.02;4903.0;19
4848;173;0.01;0.03;0.09;0.02;4949.0;19
4849;174;0.01;0.04;0.06;0.1;4877.0;19
4850;175;0.01;0.08;0.06;0.21;4678.0;19
4851;176;0.01;0.09;0.1;0.1;2637.0;19
4852;177;0.01;0.07;0.1;0.05;5404.0;19
4853;178;0.01;0.05;0.06;0.1;5005.0;19
4854;179;0.01;0.05;0.04;0.02;4866.0;19
4855;180;0.01;0.06;0.06;0.06;2847.0;19
4856;181;0.01;0.04;0.06;0.05;4925.0;19
4857;182;0.01;0.04;0.06;0.05;4939.0;19
4858;183;0.02;0.04;0.07;0.15;2928.0;19
4859;184;0.01;0.02;0.05;0.02;4904.0;19
4860;185;0.01;0.03;0.02;0.02;2926.0;19
4861;186;0.01;0.04;0.08;0.05;5238.0;19
4862;187;0.01;0.07;0.09;0.19;2813.0;19
4863;188;0.01;0.03;0.04;0.02;5031.0;19
4864;189;0.01;0.04;0.05;0.06;2978.0;19
4865;190;0.01;0.02;0.02;0.02;4863.0;19
4866;191;0.01;0.03;0.02;0.01;5133.0;19
4867;192;0.02;0.05;0.04;0.04;2965.0;19
4868;193;0.01;0.05;0.06;0.02;4880.0;19
4869;194;0.02;0.08;0.06;0.06;2879.0;19
4870;195;0.01;0.03;0.07;0.02;4889.0;19
4871;196;0.01;0.03;0.08;0.05;4938.0;19
4872;197;0.01;0.05;0.06;0.06;2954.0;19
4873;198;0.01;0.06;0.05;0.05;5010.0;19
4874;199;0.01;0.03;0.02;0.02;4913.0;19
4875;200;0.02;0.05;0.04;0.02;2836.0;19
4876;201;0.02;0.08;0.05;0.06;2856.0;19
4877;202;0.01;0.04;0.04;0.06;2931.0;19
4878;203;0.01;0.03;0.06;0.02;4941.0;19
4879;204;0.01;0.02;0.04;0.02;4931.0;19
4880;205;0.01;0.03;0.04;0.02;5099.0;19
4881;206;0.02;0.08;0.08;0.06;3014.0;19
4882;207;0.01;0.09;0.06;0.06;2991.0;19
4883;208;0.02;0.09;0.09;0.1;3019.0;19
4884;209;0.02;0.08;0.09;0.1;2875.0;19
4885;210;0.01;0.04;0.03;0.01;4950.0;19
4886;211;0.01;0.12;0.06;0.04;4930.0;19
4887;212;0.01;0.06;0.09;0.19;4969.0;19
4888;213;0.02;0.07;0.08;0.06;3004.0;19
4889;214;0.01;0.04;0.1;0.25;4910.0;19
4890;215;0.02;0.1;0.13;0.19;2971.0;19
4891;216;0.01;0.09;0.09;0.06;2985.0;19
4892;217;0.01;0.05;0.08;0.19;5044.0;19
4893;218;0.01;0.03;0.03;0.02;4914.0;19
4894;219;0.01;0.04;0.05;0.19;4922.0;19
4895;220;0.01;0.04;0.04;0.02;4768.0;19
4896;221;0.01;0.02;0.03;0.02;4936.0;19
4897;222;0.01;0.06;0.06;0.04;2906.0;19
4898;223;0.01;0.04;0.04;0.06;2924.0;19
4899;224;0.01;0.05;0.08;0.1;5113.0;19
4900;225;0.01;0.04;0.04;0.05;4802.0;19
4901;226;0.01;0.02;0.02;0.02;4854.0;19
4902;227;0.01;0.04;0.04;0.02;4954.0;19
4903;228;0.01;0.05;0.03;0.06;3046.0;19
4904;229;0.01;0.03;0.04;0.02;4942.0;19
4905;230;0.01;0.04;0.04;0.05;4849.0;19
4906;231;0.01;0.03;0.03;0.03;2873.0;19
4907;232;0.01;0.04;0.03;0.02;4926.0;19
4908;233;0.01;0.04;0.07;0.19;5078.0;19
4909;234;0.01;0.04;0.04;0.05;5039.0;19
4910;235;0.01;0.06;0.08;0.19;5322.0;19
4911;236;0.01;0.03;0.02;0.02;5052.0;19
4912;237;0.01;0.05;0.11;0.19;5135.0;19
4913;238;0.01;0.05;0.16;0.19;5003.0;19
4914;239;0.01;0.05;0.09;0.16;5063.0;19
4915;240;0.01;0.05;0.09;0.19;5004.0;19
4916;241;0.01;0.04;0.02;0.02;4952.0;19
4917;242;0.01;0.03;0.06;0.01;4931.0;19
4918;243;0.01;0.07;0.02;0.02;5006.0;19
4919;244;0.01;0.04;0.02;0.02;4827.0;19
4920;245;0.01;0.03;0.03;0.02;4879.0;19
4921;246;0.01;0.03;0.03;0.02;4967.0;19
4922;247;0.01;0.03;0.03;0.01;5018.0;19
4923;248;0.01;0.02;0.02;0.02;4880.0;19
4924;249;0.01;0.04;0.05;0.02;4806.0;19
4925;250;0.02;0.03;0.04;0.06;2919.0;19
4926;251;0.01;0.03;0.02;0.03;4934.0;19
4927;252;0.01;0.02;0.02;0.02;4871.0;19
4928;253;0.01;0.03;0.03;0.02;4889.0;19
4929;254;0.01;0.03;0.03;0.04;2878.0;19
4930;255;0.01;0.05;0.06;0.05;4852.0;19
4931;256;0.01;0.03;0.05;0.05;4979.0;19
4932;257;0.01;0.03;0.04;0.05;4818.0;19
4933;258;0.01;0.04;0.02;0.12;4909.0;19
4934;259;0.01;0.04;0.03;0.03;4977.0;19
4935;260;0.01;0.02;0.04;0.02;5002.0;19
4936;261;0.01;0.03;0.03;0.02;4948.0;19
4937;262;0.01;0.02;0.03;0.02;5040.0;19
4938;263;33.0;33.27;36.55;32.85;40.0;19
4939;264;17.0;19.11;19.25;17.49;42.0;19
4940;1;0.15;0.96;0.88;0.92;1136.0;20
4941;2;0.02;0.22;0.19;0.18;2152.0;20
4942;3;0.1;0.38;0.32;0.35;1337.0;20
4943;4;1.25;2.28;2.48;1.95;316.0;20
4944;5;10.99;12.61;13.1;12.95;238.0;20
4945;6;0.02;0.39;0.34;0.41;1051.0;20
4946;7;0.15;0.88;0.8;1.36;347.0;20
4947;8;0.01;0.12;0.11;0.15;7066.0;20
4948;9;0.01;0.11;0.1;0.05;4359.0;20
4949;10;0.1;0.41;0.33;0.25;1144.0;20
4950;11;26.5;28.73;29.8;30.29;156.0;20
4951;12;5.99;8.08;7.79;8.56;218.0;20
4952;13;0.05;0.83;0.72;0.4;424.0;20
4953;14;0.19;0.55;0.57;0.6;773.0;20
4954;15;3.99;5.3;5.06;4.45;335.0;20
4955;16;0.34;1.06;0.79;2.99;2135.0;20
4956;17;1.5;2.31;2.17;2.0;352.0;20
4957;18;5.99;7.41;6.92;4.99;259.0;20
4958;19;0.1;0.49;0.5;0.5;940.0;20
4959;20;8.99;10.19;11.96;10.97;298.0;20
4960;21;0.6;1.52;1.56;1.2;255.0;20
4961;22;1.14;1.8;1.68;1.97;390.0;20
4962;23;0.19;0.77;1.01;0.97;553.0;20
4963;24;20.0;23.47;24.04;27.33;140.0;20
4964;25;17.0;19.73;20.3;19.07;150.0;20
4965;26;1.4;2.61;2.35;2.27;429.0;20
4966;27;1.99;3.06;3.06;3.61;225.0;20
4967;28;0.02;0.12;0.11;0.08;3805.0;20
4968;29;1.0;2.21;1.96;2.5;421.0;20
4969;30;1.8;2.53;2.57;2.52;368.0;20
4970;31;10.0;14.91;15.28;13.0;258.0;20
4971;32;8.0;12.35;12.75;12.45;247.0;20
4972;33;2.99;4.87;4.95;5.98;248.0;20
4973;34;1.65;3.4;3.54;4.99;388.0;20
4974;35;3.28;5.65;5.83;4.0;308.0;20
4975;36;3.48;4.46;4.03;4.71;395.0;20
4976;37;0.01;0.15;0.13;0.05;3705.0;20
4977;38;0.95;2.08;1.98;2.75;284.0;20
4978;39;0.15;0.72;0.77;0.99;526.0;20
4979;40;0.2;0.66;0.53;0.3;628.0;20
4980;41;0.1;0.32;0.41;1.15;1589.0;20
4981;42;4.9;5.69;5.05;5.4;348.0;20
4982;43;0.1;0.49;0.5;0.75;1367.0;20
4983;44;0.01;0.12;0.12;0.15;4036.0;20
4984;45;9.99;9.94;12.07;11.5;379.0;20
4985;46;0.1;0.42;0.47;0.5;1140.0;20
4986;47;0.1;0.5;0.59;0.45;1201.0;20
4987;48;0.02;0.31;0.32;0.5;1682.0;20
4988;49;0.08;0.34;0.35;0.35;1291.0;20
4989;50;0.2;0.94;0.92;0.94;323.0;20
4990;51;20.51;24.59;25.1;24.0;174.0;20
4991;52;0.02;0.19;0.17;0.21;3117.0;20
4992;53;5.3;8.81;9.18;9.9;147.0;20
4993;54;0.01;0.08;0.06;0.02;5159.0;20
4994;55;0.02;0.18;0.16;0.1;2956.0;20
4995;56;0.95;1.66;1.58;1.2;520.0;20
4996;57;0.02;0.15;0.19;0.26;2151.0;20
4997;58;0.02;0.16;0.18;0.3;1838.0;20
4998;59;5.0;7.44;7.9;7.92;241.0;20
4999;60;0.09;0.28;0.32;0.27;1835.0;20
5000;61;0.02;0.13;0.07;0.13;3405.0;20
5001;62;20.99;27.45;26.79;20.0;161.0;20
5002;63;1.5;2.64;2.78;2.5;205.0;20
5003;64;0.09;0.43;0.42;0.4;1383.0;20
5004;65;0.08;0.3;0.2;0.1;1557.0;20
5005;66;11.45;17.99;17.51;18.45;245.0;20
5006;67;0.49;0.96;0.88;0.59;894.0;20
5007;68;0.04;0.22;0.25;0.18;1815.0;20
5008;69;38.94;43.74;42.56;39.9;149.0;20
5009;70;20.0;21.64;21.55;20.0;195.0;20
5010;71;0.09;0.26;0.33;0.49;2106.0;20
5011;72;0.02;0.18;0.16;0.16;1805.0;20
5012;73;0.1;0.34;0.34;0.28;1327.0;20
5013;74;0.01;0.14;0.12;0.19;3606.0;20
5014;75;1.4;2.32;2.49;2.26;895.0;20
5015;76;0.05;0.19;0.2;0.2;1965.0;20
5016;77;0.09;0.3;0.31;0.32;1769.0;20
5017;78;0.05;0.32;0.23;0.17;1856.0;20
5018;79;0.01;0.13;0.12;0.07;2874.0;20
5019;80;0.01;0.12;0.11;0.04;2626.0;20
5020;81;0.02;0.16;0.14;0.24;1913.0;20
5021;82;0.01;0.07;0.09;0.02;4394.0;20
5022;83;0.02;0.1;0.07;0.25;3596.0;20
5023;84;0.02;0.14;0.15;0.09;2692.0;20
5024;85;4.44;6.19;6.26;5.95;325.0;20
5025;86;0.19;0.49;0.59;0.4;1062.0;20
5026;87;0.05;0.3;0.29;0.19;2010.0;20
5027;88;0.01;0.15;0.17;0.2;2369.0;20
5028;89;0.02;0.15;0.21;0.1;1943.0;20
5029;90;1.9;2.71;2.68;2.4;402.0;20
5030;91;0.02;0.15;0.17;0.1;3403.0;20
5031;92;15.88;20.07;21.67;26.5;226.0;20
5032;93;0.02;0.07;0.15;0.06;2708.0;20
5033;94;0.01;0.06;0.06;0.02;5030.0;20
5034;95;5.0;6.94;6.38;6.95;647.0;20
5035;96;0.01;0.14;0.14;0.09;2798.0;20
5036;97;0.01;0.1;0.08;0.07;4620.0;20
5037;98;0.02;0.13;0.14;0.04;2304.0;20
5038;99;0.08;0.42;0.3;0.23;898.0;20
5039;100;1.0;1.89;1.66;1.95;1047.0;20
5040;101;0.01;0.14;0.16;0.05;2433.0;20
5041;102;0.02;0.11;0.08;0.09;2642.0;20
5042;103;0.02;0.08;0.12;0.11;2516.0;20
5043;104;0.01;0.09;0.1;0.25;4767.0;20
5044;105;1.3;2.2;2.27;1.2;488.0;20
5045;106;0.02;0.12;0.1;0.1;2522.0;20
5046;107;0.01;0.13;0.13;0.06;3093.0;20
5047;108;0.01;0.11;0.07;0.1;2751.0;20
5048;109;0.05;0.14;0.15;0.15;2652.0;20
5049;110;0.01;0.2;0.19;0.06;1690.0;20
5050;111;0.01;0.06;0.05;0.02;4997.0;20
5051;112;0.02;0.14;0.08;0.1;2643.0;20
5052;113;0.01;0.05;0.04;0.01;4456.0;20
5053;114;0.02;0.13;0.14;0.09;2398.0;20
5054;115;0.01;0.09;0.11;0.02;2167.0;20
5055;116;0.02;0.11;0.12;0.06;2798.0;20
5056;117;1.25;1.75;1.63;1.2;869.0;20
5057;118;0.01;0.13;0.13;0.15;2468.0;20
5058;119;0.01;0.12;0.08;0.1;3064.0;20
5059;120;0.01;0.11;0.15;0.15;4979.0;20
5060;121;0.01;0.11;0.12;0.06;3293.0;20
5061;122;0.02;0.13;0.13;0.07;2749.0;20
5062;123;0.01;0.05;0.05;0.25;4598.0;20
5063;124;0.01;0.14;0.14;0.1;3154.0;20
5064;125;0.01;0.03;0.03;0.03;4905.0;20
5065;126;0.01;0.03;0.04;0.05;4750.0;20
5066;127;0.01;0.06;0.06;0.07;4968.0;20
5067;128;0.02;0.07;0.04;0.06;2899.0;20
5068;129;0.02;0.25;0.21;0.02;1045.0;20
5069;130;0.05;0.29;0.37;0.31;967.0;20
5070;131;0.01;0.07;0.07;0.02;4911.0;20
5071;132;0.1;0.27;0.2;0.17;1698.0;20
5072;133;0.01;0.05;0.05;0.05;4861.0;20
5073;134;0.01;0.09;0.04;0.06;2896.0;20
5074;135;0.02;0.13;0.18;0.49;1960.0;20
5075;136;0.01;0.05;0.06;0.02;4628.0;20
5076;137;0.01;0.05;0.05;0.05;4865.0;20
5077;138;0.01;0.05;0.03;0.02;4967.0;20
5078;139;0.02;0.12;0.13;0.06;2701.0;20
5079;140;0.01;0.04;0.08;0.19;4915.0;20
5080;141;0.01;0.06;0.06;0.06;2751.0;20
5081;142;0.02;0.06;0.05;0.02;2837.0;20
5082;143;0.02;0.11;0.16;0.06;3221.0;20
5083;144;0.02;0.07;0.1;0.05;2762.0;20
5084;145;0.01;0.06;0.08;0.02;4855.0;20
5085;146;0.02;0.07;0.09;0.02;2684.0;20
5086;147;0.02;0.1;0.12;0.15;2762.0;20
5087;148;0.01;0.02;0.02;0.06;2945.0;20
5088;149;0.01;0.04;0.02;0.02;5500.0;20
5089;150;0.01;0.08;0.11;0.06;2943.0;20
5090;151;0.01;0.05;0.03;0.02;2908.0;20
5091;152;0.01;0.07;0.06;0.04;2814.0;20
